Province_State,Country_Region,Date,UID,Last_Update,FIPS,ISO3,Long_,Lat,Confirmed,Deaths,Recovered,Active,Mortality_Rate,People_Tested,Testing_Rate,People_Hospitalized,Hospitalization_Rate,Incident_Rate,Case_Fatality_Ratio,Total_Test_Results
Ohio,US,2020-04-22,84000039,2020-04-22 23:40:26,39,USA,-82.7649,40.3888,14117,610,,13507.0,4.3210313806049445,97998,877.0290660523758,2882,20.415102358858114,126.33951024981519,,
Oklahoma,US,2020-04-22,84000040,2020-04-22 23:40:26,40,USA,-96.9289,35.5653,2894,170,1772,2724.0,5.874222529371113,45913,1255.2650155811107,588,20.317899101589497,79.12218663759141,,
Oregon,US,2020-04-22,84000041,2020-04-22 23:40:26,41,USA,-122.0709,44.571999999999996,2059,78,,1981.0,3.7882467217095677,41185,1027.807322749717,488,23.70082564351627,51.384127171097916,,
Pennsylvania,US,2020-04-22,84000042,2020-04-22 23:40:26,42,USA,-77.2098,40.5908,36082,1673,,34409.0,4.636660938972341,171317,1361.009261809556,2764,7.660329250041572,286.649522140899,,
Puerto Rico,US,2020-04-22,630,2020-04-22 23:40:26,72,PRI,-66.5901,18.2208,1252,63,,1189.0,5.031948881789138,9757,332.6165333973317,,,42.68073176319148,,
Recovered,US,2020-04-22,84070001,2020-04-22 23:40:26,,USA,,,0,0,77366,-77366.0,,,,,,,,
Rhode Island,US,2020-04-22,84000044,2020-04-22 23:40:26,44,USA,-71.5118,41.6809,5841,181,315,5660.0,3.0987844547166583,41722,3938.4119294555867,576,9.861325115562403,551.3701184015647,,
South Carolina,US,2020-04-22,84000045,2020-04-22 23:40:26,45,USA,-80.945,33.8569,4761,140,3317,4621.0,2.940558706154169,43111,855.3812270894201,837,17.580340264650285,94.4647542894558,,
South Dakota,US,2020-04-22,84000046,2020-04-22 23:40:26,46,USA,-99.4388,44.2998,1858,9,937,1849.0,0.48439181916038754,13446,1827.170291292744,111,5.974165769644779,252.48270126594664,,
Tennessee,US,2020-04-22,84000047,2020-04-22 23:40:26,47,USA,-86.6923,35.7478,7394,157,4012,7237.0,2.1233432512848256,114980,1751.4279286188778,775,10.481471463348662,112.62878852155141,,
Texas,US,2020-04-22,84000048,2020-04-22 23:40:26,48,USA,-97.5635,31.0545,21321,557,7341,20765.0,2.607757609868205,216783,943.1678943095759,1678,7.870174944890015,92.76226768046602,,
Utah,US,2020-04-22,84000049,2020-04-22 23:40:26,49,USA,-111.8624,40.15,3445,32,970,3413.0,0.9288824383164006,76460,2667.9395732273692,288,8.359941944847606,120.20732186461271,,
Vermont,US,2020-04-22,84000050,2020-04-22 23:40:26,50,USA,-72.7107,44.0459,823,40,1710,783.0,4.860267314702309,13462,2204.7491692474996,37,4.495747266099635,134.78744364066944,,
Virgin Islands,US,2020-04-22,850,2020-04-22 23:40:26,78,VIR,-64.8963,18.3358,54,3,48,51.0,5.555555555555555,637,593.8397285304098,,,50.341201476675245,,
Virginia,US,2020-04-22,84000051,2020-04-22 23:40:26,51,USA,-78.17,37.7693,10266,349,1497,9917.0,3.399571400740308,58354,737.982833432188,1581,15.400350672121567,129.83054748628786,,
Washington,US,2020-04-22,84000053,2020-04-22 23:40:26,53,USA,-121.4905,47.4009,12596,686,,11910.0,5.368849058169446,145031,1921.0923035900985,543,4.505850136918098,159.6285163210919,,
West Virginia,US,2020-04-22,84000054,2020-04-22 23:40:26,54,USA,-80.9545,38.4912,939,27,330,912.0,2.8753993610223643,25836,1952.8374192553579,103,10.969116080937168,70.97516398361903,,
Wisconsin,US,2020-04-22,84000055,2020-04-22 23:40:26,55,USA,-89.6165,44.2685,4845,248,,4597.0,5.118679050567596,54347,1050.2706407932174,1302,26.873065015479877,93.63095027587794,,
Wyoming,US,2020-04-22,84000056,2020-04-22 23:40:26,56,USA,-107.3025,42.756,447,6,254,441.0,1.342281879194631,7623,1533.062505027753,52,11.6331096196868,89.89622717400049,,
Alabama,US,2020-04-23,84000001,2020-04-24 03:33:00,1,USA,-86.9023,32.3182,5899,202,,5630.0,3.4636488340192044,52641,1122.6734133848536,768,13.168724279835391,124.37893176156354,,
Alaska,US,2020-04-23,84000002,2020-04-24 03:33:00,2,USA,-152.4044,61.3707,337,9,209,328.0,2.6706231454005933,12161,2034.4659715030891,42,12.462908011869436,56.378178800801,,
American Samoa,US,2020-04-23,16,2020-04-24 03:33:00,60,ASM,-170.132,-14.270999999999999,0,0,,,,3,5.3917075537822825,,,0.0,,
Arizona,US,2020-04-23,84000004,2020-04-24 03:33:00,4,USA,-111.4312,33.7298,5772,249,1282,5523.0,4.313929313929314,58697,806.4195929035295,699,12.11018711018711,79.29968976675423,,
Arkansas,US,2020-04-23,84000005,2020-04-24 03:33:00,5,USA,-92.3731,34.9697,2599,45,902,2554.0,1.7314351673720663,31590,1220.1495001790247,291,11.19661408233936,100.38520262631482,,
California,US,2020-04-23,84000006,2020-04-24 03:33:00,6,USA,-119.6816,36.1162,39561,1533,,38028.0,3.875028437097141,482097,1229.568906021176,4929,12.45924016076439,100.8987309423285,,
Colorado,US,2020-04-23,84000008,2020-04-24 03:33:00,8,USA,-105.3111,39.0598,11278,552,,10726.0,4.8944848377371875,50645,893.7122153139693,2123,18.82425962050009,199.01839005451566,,
Connecticut,US,2020-04-23,84000009,2020-04-24 03:33:00,9,USA,-72.7554,41.5978,23100,1639,,21461.0,7.095238095238095,71497,2005.3645050174082,1947,8.428571428571429,647.9141791390147,,
Delaware,US,2020-04-23,84000010,2020-04-24 03:33:00,10,USA,-75.5071,39.3185,3308,92,643,3216.0,2.781136638452237,16912,1736.76578719279,290,8.766626360338574,339.71270246178744,,
Diamond Princess,US,2020-04-23,84088888,2020-04-24 03:33:00,88888,USA,,,49,0,0,49.0,0.0,,,,,,,
District of Columbia,US,2020-04-23,84000011,2020-04-24 03:33:00,11,USA,-77.0268,38.8974,3361,139,648,3222.0,4.135673906575424,15930,2257.1764182450133,402,11.960725974412377,476.2316347596667,,
Florida,US,2020-04-23,84000012,2020-04-24 03:33:00,12,USA,-81.6868,27.7663,29648,987,,28661.0,3.3290609821910415,296708,1397.4167843551563,4693,15.829060982191042,139.63429642126832,,
Georgia,US,2020-04-23,84000013,2020-04-24 03:33:00,13,USA,-83.6431,33.0406,21883,881,,21002.0,4.025956221724626,101062,996.7263326315491,4069,18.594342640405795,215.82159799901237,,
Grand Princess,US,2020-04-23,84099999,2020-04-24 03:33:00,99999,USA,,,103,3,0,100.0,2.912621359223301,,,,,,,
Guam,US,2020-04-23,316,2020-04-24 03:33:00,66,GUM,144.7937,13.4443,139,5,126,134.0,3.597122302158273,1315,800.7112020410524,2,1.4388489208633093,84.63791413209604,,
Hawaii,US,2020-04-23,84000015,2020-04-24 03:33:00,15,USA,-157.4983,21.0943,596,12,444,584.0,2.0134228187919465,26128,1845.4766468943753,63,10.570469798657719,42.09675756081781,,
Idaho,US,2020-04-23,84000016,2020-04-24 03:33:00,16,USA,-114.4788,44.2405,1836,54,767,1782.0,2.9411764705882355,18092,1123.3799255757694,162,8.823529411764707,114.0020751358121,,
Illinois,US,2020-04-23,84000017,2020-04-24 03:33:00,17,USA,-88.9861,40.3495,36937,1688,,35249.0,4.5699434171697755,173316,1476.833031787835,4877,13.203562823185424,314.7417531857835,,
Indiana,US,2020-04-23,84000018,2020-04-24 03:33:00,18,USA,-86.2583,39.8494,13039,706,,12333.0,5.414525653807807,72040,1100.856755064262,,,199.25140518160623,,
Iowa,US,2020-04-23,84000019,2020-04-24 03:33:00,19,USA,-93.2105,42.0115,3924,96,1492,3828.0,2.4464831804281344,29262,1116.566369533787,282,7.186544342507645,149.73024516610556,,
Kansas,US,2020-04-23,84000020,2020-04-24 03:33:00,20,USA,-96.7265,38.5266,2721,113,,2608.0,4.152884968761485,21318,874.2302607189373,442,16.244027930907755,111.58553989193304,,
Kentucky,US,2020-04-23,84000021,2020-04-24 03:33:00,21,USA,-84.6701,37.6681,3479,191,1311,3288.0,5.490083357286577,36075,1053.8068058830902,1105,31.76200057487784,101.62699591593265,,
Louisiana,US,2020-04-23,84000022,2020-04-24 03:33:00,22,USA,-91.8678,31.1695,25739,1599,,24140.0,6.212362562648122,143315,3117.396295972432,1727,6.709662380045845,559.8762394866862,,
Maine,US,2020-04-23,84000023,2020-04-24 03:33:00,23,USA,-69.3819,44.6939,937,44,485,893.0,4.695837780149413,17721,1509.447140815294,150,16.008537886873,79.81219857479434,,
Maryland,US,2020-04-23,84000024,2020-04-24 03:33:00,24,USA,-76.8021,39.0639,15737,748,1040,14989.0,4.753129567261867,80100,1347.728169453682,3477,22.094427146215924,264.78399753673654,,
Massachusetts,US,2020-04-23,84000025,2020-04-24 03:33:00,25,USA,-71.5301,42.2302,46023,2360,,43663.0,5.127870847185103,195076,2842.1107227920743,4493,9.762510049323165,670.5205242831493,,
Michigan,US,2020-04-23,84000026,2020-04-24 03:33:00,26,USA,-84.5361,43.3266,35296,2977,3237,32319.0,8.43438349954669,128321,1610.604098599029,3611,10.230621033544878,443.0130864328623,,
Minnesota,US,2020-04-23,84000027,2020-04-24 03:33:00,27,USA,-93.9002,45.6945,2942,200,1536,2742.0,6.798096532970768,51548,1042.1219598879682,712,24.201223657375934,59.47704675235512,,
Mississippi,US,2020-04-23,84000028,2020-04-24 03:33:00,28,USA,-89.6787,32.7416,5153,201,,4952.0,3.90064040364836,55389,1913.1281159268115,946,18.35823791965845,177.98388093973279,,
Missouri,US,2020-04-23,84000029,2020-04-24 03:33:00,29,USA,-92.2884,38.4561,6506,252,,6254.0,3.873347679065478,59450,1014.5993075125062,884,13.58745773132493,111.0341983965747,,
Montana,US,2020-04-23,84000030,2020-04-24 03:33:00,30,USA,-110.4544,46.9219,442,14,306,428.0,3.167420814479638,11875,1371.2676980139424,59,13.34841628959276,51.04002715976106,,
Nebraska,US,2020-04-23,84000031,2020-04-24 03:33:00,31,USA,-98.2681,41.1254,2202,47,,2155.0,2.1344232515894643,17360,1138.1576531923486,,,144.367693106541,,
Nevada,US,2020-04-23,84000032,2020-04-24 03:33:00,32,USA,-117.0554,38.3135,4208,195,,4013.0,4.63403041825095,34749,1151.8889699562137,,,139.4903100974344,,
New Hampshire,US,2020-04-23,84000033,2020-04-24 03:33:00,33,USA,-71.5639,43.4525,1670,51,550,1619.0,3.053892215568862,16012,1205.5885338079793,213,12.754491017964073,125.73899896698259,,
New Jersey,US,2020-04-23,84000034,2020-04-24 03:33:00,34,USA,-74.521,40.2989,100025,5426,,94599.0,5.42464383904024,200148,2253.363190834693,7240,7.238190452386903,1126.1299296682462,,
New Mexico,US,2020-04-23,84000035,2020-04-24 03:33:00,35,USA,-106.2485,34.8405,2379,78,547,2301.0,3.278688524590164,41232,2472.6347244702206,331,13.913408995376209,142.66584229517497,,
New York,US,2020-04-23,84000036,2020-04-24 03:33:00,36,USA,-74.9481,42.1657,263460,20973,23887,242487.0,7.960601229788203,695920,4127.388459479776,57103,21.67425795187125,1562.5384577746609,,
North Carolina,US,2020-04-23,84000037,2020-04-24 03:33:00,37,USA,-79.8064,35.6301,7820,281,,7539.0,3.5933503836317136,96185,969.8146024223939,486,6.2148337595907925,78.84753538434393,,
North Dakota,US,2020-04-23,84000038,2020-04-24 03:33:00,38,USA,-99.78399999999999,47.5289,709,15,269,694.0,2.1156558533145273,16330,2692.862019267238,65,9.16784203102962,116.91605460260085,,
Northern Mariana Islands,US,2020-04-23,580,2020-04-24 03:33:00,69,MNP,145.6739,15.0979,14,2,11,12.0,14.285714285714286,65,117.87320470042071,,,25.388074858552155,,
Ohio,US,2020-04-23,84000039,2020-04-24 03:33:00,39,USA,-82.7649,40.3888,14694,656,,14038.0,4.464407241050769,102325,915.7533743934504,2960,20.144276575472983,131.50334799254688,,
Oklahoma,US,2020-04-23,84000040,2020-04-24 03:33:00,40,USA,-96.9289,35.5653,3017,179,1884,2838.0,5.933046072257209,46036,1258.6278452135998,622,20.61650646337421,82.4850162700806,,
Oregon,US,2020-04-23,84000041,2020-04-24 03:33:00,41,USA,-122.0709,44.571999999999996,2127,83,,2044.0,3.902209685002351,43976,1097.4591435047118,512,24.071462153267515,53.081126028618385,,
Pennsylvania,US,2020-04-23,84000042,2020-04-24 03:33:00,42,USA,-77.2098,40.5908,38379,1724,,36655.0,4.4920399176633055,178708,1419.7262569357515,2750,7.165376898824878,304.89778865488506,,
Puerto Rico,US,2020-04-23,630,2020-04-24 03:33:00,72,PRI,-66.5901,18.2208,1416,69,,1347.0,4.872881355932203,10228,348.6729428705451,,,48.27149854367343,,
Recovered,US,2020-04-23,84070001,2020-04-24 03:33:00,,USA,,,0,0,80203,-80203.0,,,,,,,,
Rhode Island,US,2020-04-23,84000044,2020-04-24 03:33:00,44,USA,-71.5118,41.6809,6256,189,342,6067.0,3.0210997442455243,44419,4192.999364711369,576,9.207161125319693,590.5446774045863,,
South Carolina,US,2020-04-23,84000045,2020-04-24 03:33:00,45,USA,-80.945,33.8569,4917,150,3317,4767.0,3.050640634533252,44463,882.2067569779612,837,17.022574740695546,97.56000773813362,,
South Dakota,US,2020-04-23,84000046,2020-04-24 03:33:00,46,USA,-99.4388,44.2998,1956,9,1064,1947.0,0.4601226993865031,14065,1911.2858952128845,119,6.083844580777096,265.79987280742284,,
Tennessee,US,2020-04-23,84000047,2020-04-24 03:33:00,47,USA,-86.6923,35.7478,8266,171,4193,8095.0,2.0687152189692717,123100,1875.115481066132,793,9.593515606097267,125.9114911981531,,
Texas,US,2020-04-23,84000048,2020-04-24 03:33:00,48,USA,-97.5635,31.0545,22650,604,8025,22046.0,2.6666666666666665,225078,979.2573371316511,1649,7.2803532008830025,98.54440987582926,,
Utah,US,2020-04-23,84000049,2020-04-24 03:33:00,49,USA,-111.8624,40.15,3612,35,1050,3577.0,0.9689922480620154,80627,2813.3398374392245,301,8.333333333333334,126.03449828011063,,
Vermont,US,2020-04-23,84000050,2020-04-24 03:33:00,50,USA,-72.7107,44.0459,825,43,1710,782.0,5.212121212121212,13852,2268.6217124065047,44,5.333333333333333,135.11499514404898,,
Virgin Islands,US,2020-04-23,850,2020-04-24 03:33:00,78,VIR,-64.8963,18.3358,54,3,48,51.0,5.555555555555555,637,593.8397285304098,,,50.341201476675245,,
Virginia,US,2020-04-23,84000051,2020-04-24 03:33:00,51,USA,-78.17,37.7693,10998,373,1567,10625.0,3.3915257319512637,64518,815.9368072004988,1753,15.939261683942535,139.08789803761874,,
Washington,US,2020-04-23,84000053,2020-04-24 03:33:00,53,USA,-121.4905,47.4009,12753,711,,12042.0,5.57515878616796,147953,1959.797350863373,544,4.265662981259312,168.92726484465064,,
West Virginia,US,2020-04-23,84000054,2020-04-24 03:33:00,54,USA,-80.9545,38.4912,981,31,380,950.0,3.1600407747196737,27905,2109.224654912555,108,11.009174311926605,74.14977195732722,,
Wisconsin,US,2020-04-23,84000055,2020-04-24 03:33:00,55,USA,-89.6165,44.2685,5052,258,,4794.0,5.10688836104513,56508,1092.0325569018185,1318,26.08867775138559,97.6312818975718,,
Wyoming,US,2020-04-23,84000056,2020-04-24 03:33:00,56,USA,-107.3025,42.756,453,7,275,446.0,1.5452538631346577,7567,1521.8003378650149,52,11.479028697571744,91.10288794143673,,
Alabama,US,2020-04-24,84000001,2020-04-25 06:32:46,1,USA,-86.9023,32.3182,6092,209,,5817.0,3.4683040159309657,52889,1127.9625037615456,769,12.761367407899105,128.51636536268552,,
Alaska,US,2020-04-24,84000002,2020-04-25 06:32:46,2,USA,-152.4044,61.3707,339,9,208,330.0,2.6548672566371683,12281,2054.5412873965493,36,10.619469026548673,56.712767399025346,,
American Samoa,US,2020-04-24,16,2020-04-25 06:32:46,60,ASM,-170.132,-14.270999999999999,0,0,,,,3,5.3917075537822825,,,0.0,,
Arizona,US,2020-04-24,84000004,2020-04-25 06:32:46,4,USA,-111.4312,33.7298,6045,266,1313,5779.0,4.400330851943755,60714,834.130520529923,984,16.277915632754343,83.05035076923585,,
Arkansas,US,2020-04-24,84000005,2020-04-25 06:32:46,5,USA,-92.3731,34.9697,2810,47,929,2763.0,1.6725978647686832,35578,1374.1842012462596,291,10.355871886120996,108.53498244707374,,
California,US,2020-04-24,84000006,2020-04-25 06:32:46,6,USA,-119.6816,36.1162,41355,1621,,39734.0,3.9197195018740176,494173,1260.3682557560046,4880,11.800265989602226,105.47425540608162,,
Colorado,US,2020-04-24,84000008,2020-04-25 06:32:46,8,USA,-105.3111,39.0598,12256,674,,11582.0,5.499347258485639,56789,1002.1329449198341,2366,19.304830287206265,216.2767679116992,,
Connecticut,US,2020-04-24,84000009,2020-04-25 06:32:46,9,USA,-72.7554,41.5978,23936,1767,,22169.0,7.382185828877005,74038,2076.6350647226996,1877,7.841744652406417,671.3625018126171,,
Delaware,US,2020-04-24,84000010,2020-04-25 06:32:46,10,USA,-75.5071,39.3185,3442,100,703,3342.0,2.905287623474724,17379,1784.7240193722503,277,8.047646717024985,353.47373696296023,,
Diamond Princess,US,2020-04-24,84088888,2020-04-25 06:32:46,88888,USA,,,49,0,0,49.0,0.0,,,,,,,
District of Columbia,US,2020-04-24,84000011,2020-04-25 06:32:46,11,USA,-77.0268,38.8974,3528,153,651,3375.0,4.336734693877551,16533,2342.6175595006157,402,11.394557823129253,499.894438390986,,
Florida,US,2020-04-24,84000012,2020-04-25 06:32:46,12,USA,-81.6868,27.7663,30533,1046,,29487.0,3.4258015917204334,319038,1502.5852219930046,5009,16.40520093014116,143.80241407955293,,
Georgia,US,2020-04-24,84000013,2020-04-25 06:32:46,13,USA,-83.6431,33.0406,22491,899,,21592.0,3.9971544173224847,107520,1060.418508287429,4322,19.216575519096526,221.81801218278056,,
Grand Princess,US,2020-04-24,84099999,2020-04-25 06:32:46,99999,USA,,,103,3,0,100.0,2.912621359223301,,,,,,,
Guam,US,2020-04-24,316,2020-04-25 06:32:46,66,GUM,144.7937,13.4443,141,5,126,136.0,3.5460992907801416,1374,836.6366476079133,2,1.4184397163120568,85.85572584622692,,
Hawaii,US,2020-04-24,84000015,2020-04-25 06:32:46,15,USA,-157.4983,21.0943,601,13,463,588.0,2.1630615640599,28040,1980.5253053780727,67,11.148086522462563,42.4499182786099,,
Idaho,US,2020-04-24,84000016,2020-04-25 06:32:46,16,USA,-114.4788,44.2405,1870,54,867,1816.0,2.8877005347593583,19361,1202.1754775078748,168,8.983957219251337,116.1132246753642,,
Illinois,US,2020-04-24,84000017,2020-04-25 06:32:46,17,USA,-88.9861,40.3495,39658,1795,,37863.0,4.526199001462504,189632,1615.8623640286569,4828,12.174088456301376,337.927510297041,,
Indiana,US,2020-04-24,84000018,2020-04-25 06:32:46,18,USA,-86.2583,39.8494,13681,741,,12940.0,5.41627074044295,75553,1154.53956712063,,,209.06192762401676,,
Iowa,US,2020-04-24,84000019,2020-04-25 06:32:46,19,USA,-93.2105,42.0115,4445,107,1604,4338.0,2.4071991001124857,31973,1220.0115006870267,278,6.25421822272216,169.61033123428624,,
Kansas,US,2020-04-24,84000020,2020-04-25 06:32:46,20,USA,-96.7265,38.5266,2959,118,,2841.0,3.9878337276106794,23588,967.32073317564,457,15.44440689422102,121.34568634334063,,
Kentucky,US,2020-04-24,84000021,2020-04-25 06:32:46,21,USA,-84.6701,37.6681,3779,200,1341,3579.0,5.292405398253506,44962,1313.4098851314068,1143,30.246096851018788,110.39046207712259,,
Louisiana,US,2020-04-24,84000022,2020-04-25 06:32:46,22,USA,-91.8678,31.1695,26140,1660,14927,24480.0,6.350420811017598,143716,3126.118871520595,1697,6.491966335118592,568.5988150348489,,
Maine,US,2020-04-24,84000023,2020-04-25 06:32:46,23,USA,-69.3819,44.6939,965,47,499,918.0,4.870466321243524,17749,1511.8321371441032,152,15.751295336787564,82.19719490360356,,
Maryland,US,2020-04-24,84000024,2020-04-25 06:32:46,24,USA,-76.8021,39.0639,16616,798,1108,15818.0,4.80259990370727,84716,1425.3950012913624,3618,21.774193548387096,279.5736737034005,,
Massachusetts,US,2020-04-24,84000025,2020-04-25 06:32:46,25,USA,-71.5301,42.2302,50969,2556,,48413.0,5.014812925503738,215213,3135.4916800849446,4752,9.323314171359062,742.5800274251534,,
Michigan,US,2020-04-24,84000026,2020-04-25 06:32:46,26,USA,-84.5361,43.3266,36641,3085,3237,33556.0,8.419530034660626,136296,1710.7012587390468,3022,8.247591495865288,459.89467645020704,,
Minnesota,US,2020-04-24,84000027,2020-04-25 06:32:46,27,USA,-93.9002,45.6945,3185,221,1594,2964.0,6.938775510204081,53787,1087.386782348377,756,23.736263736263737,64.38966482197522,,
Mississippi,US,2020-04-24,84000028,2020-04-25 06:32:46,28,USA,-89.6787,32.7416,5434,209,,5225.0,3.8461538461538463,55670,1922.833815624864,970,17.85057048214943,187.68958063778535,,
Missouri,US,2020-04-24,84000029,2020-04-25 06:32:46,29,USA,-92.2884,38.4561,6788,272,,6516.0,4.007071302298173,67017,1143.7409889245691,877,12.919858573954036,115.84693186534723,,
Montana,US,2020-04-24,84000030,2020-04-25 06:32:46,30,USA,-110.4544,46.9219,444,14,325,430.0,3.1531531531531534,12127,1400.3674420054804,59,13.288288288288289,51.27097750890025,,
Nebraska,US,2020-04-24,84000031,2020-04-25 06:32:46,31,USA,-98.2681,41.1254,2424,50,,2374.0,2.062706270627063,19973,1309.471359862372,,,158.9224741554293,,
Nevada,US,2020-04-24,84000032,2020-04-25 06:32:46,32,USA,-117.0554,38.3135,4398,197,,4201.0,4.47930877671669,36192,1199.7227431193785,,,145.7885893081075,,
New Hampshire,US,2020-04-24,84000033,2020-04-25 06:32:46,33,USA,-71.5639,43.4525,1720,53,578,1667.0,3.0813953488372094,17727,1334.7157093938326,224,13.023255813953488,129.5036396546168,,
New Jersey,US,2020-04-24,84000034,2020-04-25 06:32:46,34,USA,-74.521,40.2989,102196,5683,,96513.0,5.56088300911973,205962,2318.8200207381287,6847,6.699870836431955,1150.5720998987863,,
New Mexico,US,2020-04-24,84000035,2020-04-25 06:32:46,35,USA,-106.2485,34.8405,2521,84,614,2437.0,3.332011106703689,51510,3088.9943407416827,412,16.342721142403807,151.18141590001517,,
